,TEAM_Home,TEAM_Away,DATE_Home,keras_pred,keras_proba,W/L_Home,clusters,Accuracy,n_matches
2709,DET,DAL,01/26/2014,L,0.27441937,L,23,0.8688524590163934,61
9787,MIN,GSW,04/07/2010,L,0.2718705,L,69,0.8688524590163934,61
7196,NOH,CHI,03/14/2009,L,0.27408427,L,23,0.8688524590163934,61
14624,IND,ATL,12/08/2014,L,0.27413476,L,23,0.8688524590163934,61
9385,CHA,TOR,04/03/2012,L,0.26915982,L,69,0.8688524590163934,61
14508,TOR,UTA,12/07/2012,L,0.27186984,L,69,0.8688524590163934,61
6974,SAS,LAL,03/12/2009,L,0.27580738,L,23,0.8688524590163934,61
4697,PHI,IND,02/17/2009,L,0.2721398,L,69,0.8688524590163934,61
7784,ORL,CHI,03/19/2012,L,0.27484256,L,23,0.8688524590163934,61
7987,UTA,MEM,03/21/2011,L,0.27129072,L,69,0.8688524590163934,61
2034,TOR,POR,01/20/2012,L,0.2731681,L,23,0.8688524590163934,61
6454,MIA,CLE,03/07/2009,L,0.2742787,L,23,0.8688524590163934,61
3545,ORL,IND,02/03/2014,L,0.26941022,L,69,0.8688524590163934,61
5006,WAS,CLE,02/20/2015,L,0.27483147,L,23,0.8688524590163934,61
13224,UTA,NOP,11/22/2014,L,0.2737394,L,23,0.8688524590163934,61
5790,ATL,GSW,02/29/2012,L,0.27193403,L,69,0.8688524590163934,61
1625,CLE,CHA,01/16/2012,L,0.27373287,W,23,0.8688524590163934,61
3218,TOR,ATL,01/31/2012,L,0.27123874,L,69,0.8688524590163934,61
5834,POR,MEM,03/01/2010,L,0.2710547,W,69,0.8688524590163934,61
1295,WAS,PHI,01/13/2012,L,0.2744226,L,23,0.8688524590163934,61
2710,ORL,NOP,01/26/2014,L,0.27608675,L,23,0.8688524590163934,61
5009,WAS,SAS,02/21/2009,L,0.27018642,L,69,0.8688524590163934,61
13153,DET,ATL,11/21/2014,L,0.27067614,L,69,0.8688524590163934,61
6229,BKN,CHA,03/04/2015,L,0.274152,L,23,0.8688524590163934,61
13766,NOP,ATL,11/28/2014,L,0.27067113,L,69,0.8688524590163934,61
3365,CLE,HOU,02/01/2014,L,0.27566123,L,23,0.8688524590163934,61
4214,MIA,DEN,02/10/2009,L,0.27426028,L,23,0.8688524590163934,61
13933,SAC,MEM,11/30/2014,L,0.27437782,L,23,0.8688524590163934,61
15689,DAL,MIA,12/20/2012,L,0.27426428,L,23,0.8688524590163934,61
8794,MIL,GSW,03/28/2015,L,0.26988623,L,69,0.8688524590163934,61
9711,DET,ATL,04/06/2012,L,0.27143097,L,69,0.8688524590163934,61
8308,DET,NYK,03/24/2012,L,0.2713921,L,69,0.8688524590163934,61
3102,DET,MIL,01/30/2012,L,0.27282935,L,69,0.8688524590163934,61
14494,WAS,ATL,12/07/2012,L,0.27532095,L,23,0.8688524590163934,61
13939,MIN,POR,11/30/2014,L,0.27128965,L,69,0.8688524590163934,61
1994,SAC,DEN,01/20/2009,L,0.24777105,L,55,0.8695652173913043,69
7921,MIN,HOU,03/20/2014,L,0.24946389,L,55,0.8695652173913043,69
8208,CLE,ORL,03/23/2012,L,0.24645266,L,55,0.8695652173913043,69
5097,PHX,BOS,02/22/2009,L,0.24917996,L,55,0.8695652173913043,69
14973,IND,TOR,12/12/2014,L,0.24802145,L,55,0.8695652173913043,69
13149,NOP,DEN,11/21/2014,L,0.24736553,L,55,0.8695652173913043,69
9432,NYK,WAS,04/03/2015,L,0.24780792,L,55,0.8695652173913043,69
8663,ATL,POR,03/27/2014,L,0.24800065,L,55,0.8695652173913043,69
12406,WAS,CHA,11/13/2012,L,0.24740812,L,55,0.8695652173913043,69
3697,WAS,ORL,02/05/2010,L,0.24894002,W,55,0.8695652173913043,69
15369,ORL,MIA,12/17/2009,L,0.24738473,L,55,0.8695652173913043,69
14678,NJN,DAL,12/09/2010,L,0.24774018,L,55,0.8695652173913043,69
9957,NYK,ORL,04/09/2010,L,0.24633166,L,55,0.8695652173913043,69
2863,CHA,GSW,01/28/2011,L,0.24632838,W,55,0.8695652173913043,69
1222,ORL,LAC,01/12/2013,L,0.24848247,W,55,0.8695652173913043,69
3939,UTA,IND,02/07/2012,L,0.2466748,L,55,0.8695652173913043,69
6744,DET,BOS,03/09/2014,L,0.24797103,L,55,0.8695652173913043,69
3947,MIL,PHX,02/07/2012,L,0.24944687,L,55,0.8695652173913043,69
9373,NJN,LAL,04/03/2012,L,0.2471214,L,55,0.8695652173913043,69
15231,MEM,UTA,12/15/2012,L,0.24936295,W,55,0.8695652173913043,69
13502,MIN,PHX,11/26/2008,L,0.248009,L,55,0.8695652173913043,69
13741,PHX,DET,11/28/2012,L,0.2472964,L,55,0.8695652173913043,69
5628,MEM,SAS,02/27/2011,L,0.24675918,L,55,0.8695652173913043,69
6981,LAC,CHA,03/12/2010,L,0.24910057,L,55,0.8695652173913043,69
11161,CHA,MIL,10/30/2010,L,0.24936607,L,55,0.8695652173913043,69
1059,DET,CHI,01/11/2010,L,0.24791497,L,55,0.8695652173913043,69
5707,LAC,SAC,02/28/2010,L,0.24876711,L,55,0.8695652173913043,69
16351,MIA,CHA,12/28/2011,L,0.24597135,W,55,0.8695652173913043,69
10152,SAC,OKC,04/10/2015,L,0.24744815,L,55,0.8695652173913043,69
8465,MEM,CLE,03/25/2015,L,0.24834561,L,55,0.8695652173913043,69
13959,GSW,DEN,12/01/2009,L,0.24780563,L,55,0.8695652173913043,69
4780,CHI,NJN,02/18/2012,L,0.2501043,L,55,0.8695652173913043,69
6570,PHI,OKC,03/08/2009,L,0.24864006,L,55,0.8695652173913043,69
14934,LAC,ORL,12/12/2010,L,0.24877033,L,55,0.8695652173913043,69
14103,ATL,BOS,12/02/2014,L,0.24728099,W,55,0.8695652173913043,69
16607,DAL,SAS,12/30/2012,L,0.25017273,L,55,0.8695652173913043,69
16581,CHA,ORL,12/30/2011,L,0.24870342,L,55,0.8695652173913043,69
9025,UTA,POR,03/31/2009,L,0.24762735,L,55,0.8695652173913043,69
6162,MIA,SAS,03/04/2011,L,0.24731809,L,55,0.8695652173913043,69
7742,MIN,LAL,03/19/2010,L,0.24768642,L,55,0.8695652173913043,69
5487,MEM,SAC,02/25/2015,L,0.24643269,L,55,0.8695652173913043,69
13431,NYK,SAC,11/25/2009,L,0.24746433,L,55,0.8695652173913043,69
3452,ORL,BOS,02/02/2014,L,0.24753535,L,55,0.8695652173913043,69
6724,UTA,NYK,03/09/2013,L,0.24758118,L,55,0.8695652173913043,69
5959,ATL,CHI,03/02/2011,L,0.24591923,W,55,0.8695652173913043,69
10410,IND,CLE,04/13/2009,L,0.24701947,L,55,0.8695652173913043,69
11566,SAS,DAL,11/04/2008,L,0.24687624,L,55,0.8695652173913043,69
7071,MEM,WAS,03/12/2015,L,0.24799302,L,55,0.8695652173913043,69
5957,WAS,GSW,03/02/2011,L,0.247978,L,55,0.8695652173913043,69
6855,NYK,UTA,03/10/2015,L,0.24776778,L,55,0.8695652173913043,69
8956,NYK,ATL,03/30/2012,L,0.24754953,L,55,0.8695652173913043,69
60,NOP,MIN,01/01/2014,L,0.24685901,L,55,0.8695652173913043,69
13109,PHI,CLE,11/21/2012,L,0.24968764,L,55,0.8695652173913043,69
4432,POR,GSW,02/12/2009,L,0.24778259,L,55,0.8695652173913043,69
11796,LAC,ORL,11/06/2013,L,0.24772927,L,55,0.8695652173913043,69
3948,LAL,BOS,02/07/2013,L,0.24656016,L,55,0.8695652173913043,69
14992,LAC,WAS,12/12/2014,L,0.24559665,L,55,0.8695652173913043,69
10706,IND,MEM,04/15/2015,L,0.24758473,L,55,0.8695652173913043,69
5125,LAC,OKC,02/22/2011,L,0.24557966,L,55,0.8695652173913043,69
7324,NYK,PHI,03/15/2010,L,0.247704,W,55,0.8695652173913043,69
9691,OKC,IND,04/06/2012,L,0.24672493,L,55,0.8695652173913043,69
8749,ORL,NYK,03/28/2012,L,0.24575362,L,55,0.8695652173913043,69
8771,DET,MIA,03/28/2014,L,0.24778923,L,55,0.8695652173913043,69
7289,WAS,SAC,03/14/2015,L,0.24715072,W,55,0.8695652173913043,69
934,MEM,NOP,01/09/2015,L,0.24983045,L,55,0.8695652173913043,69
3047,MIA,IND,01/30/2009,L,0.2483319,L,55,0.8695652173913043,69
9783,MEM,DAL,04/07/2010,L,0.2463223,L,55,0.8695652173913043,69
9404,NOH,GSW,04/03/2013,L,0.24940753,L,55,0.8695652173913043,69
12616,ORL,WAS,11/15/2014,L,0.24815613,L,55,0.8695652173913043,69
15907,MEM,DAL,12/23/2008,L,0.2540385,L,29,0.8709677419354839,62
10125,NYK,CHI,04/10/2012,L,0.25073504,L,29,0.8709677419354839,62
4134,NYK,LAC,02/09/2011,L,0.25448436,L,29,0.8709677419354839,62
5886,CLE,LAC,03/01/2013,L,0.25025922,L,29,0.8709677419354839,62
7479,GSW,POR,03/16/2014,L,0.2524143,W,29,0.8709677419354839,62
13352,NOH,UTA,11/24/2010,L,0.25312448,L,29,0.8709677419354839,62
4066,LAL,CHA,02/08/2013,L,0.25284672,W,29,0.8709677419354839,62
14443,WAS,MIL,12/06/2013,L,0.25122708,L,29,0.8709677419354839,62
2566,MIL,HOU,01/25/2012,L,0.251583,W,29,0.8709677419354839,62
1173,LAL,SAS,01/12/2010,L,0.25074783,L,29,0.8709677419354839,62
11046,IND,DET,10/29/2008,L,0.25134736,L,29,0.8709677419354839,62
14961,BKN,TOR,12/12/2012,L,0.25509363,W,29,0.8709677419354839,62
9070,UTA,LAC,03/31/2012,L,0.25362086,L,29,0.8709677419354839,62
15039,LAL,NYK,12/13/2012,L,0.25079912,L,29,0.8709677419354839,62
10604,MIL,TOR,04/14/2014,L,0.25033146,L,29,0.8709677419354839,62
4476,PHX,LAL,02/12/2013,L,0.2518167,L,29,0.8709677419354839,62
829,NYK,HOU,01/08/2015,L,0.25350934,L,29,0.8709677419354839,62
16434,PHI,UTA,12/29/2008,L,0.25328702,L,29,0.8709677419354839,62
1952,WAS,LAC,01/19/2013,L,0.25349265,L,29,0.8709677419354839,62
14497,LAL,OKC,12/07/2012,L,0.25054267,L,29,0.8709677419354839,62
14697,DAL,SAC,12/09/2013,L,0.252817,L,29,0.8709677419354839,62
5396,NYK,ORL,02/25/2009,L,0.25210324,L,29,0.8709677419354839,62
12899,CHI,LAL,11/19/2009,L,0.25274184,L,29,0.8709677419354839,62
14201,MEM,HOU,12/03/2014,L,0.25105572,L,29,0.8709677419354839,62
1280,IND,PHX,01/13/2010,L,0.25356364,W,29,0.8709677419354839,62
5303,MIL,CHI,02/23/2015,L,0.25304133,L,29,0.8709677419354839,62
15111,ATL,DET,12/14/2010,L,0.252643,L,29,0.8709677419354839,62
12794,MIL,DEN,11/18/2008,L,0.25268686,L,29,0.8709677419354839,62
7203,IND,MIL,03/14/2010,L,0.2522393,L,29,0.8709677419354839,62
2429,NYK,DAL,01/24/2010,L,0.25220257,L,29,0.8709677419354839,62
15040,MIN,SAS,12/13/2013,L,0.2540933,L,29,0.8709677419354839,62
9348,IND,NOH,04/03/2011,L,0.25378,L,29,0.8709677419354839,62
8453,TOR,CLE,03/25/2014,L,0.25370556,L,29,0.8709677419354839,62
15144,UTA,SAS,12/14/2013,L,0.25441566,L,29,0.8709677419354839,62
6993,NJN,OKC,03/12/2010,L,0.25175148,L,29,0.8709677419354839,62
1360,NJN,BOS,01/14/2009,L,0.25489318,L,29,0.8709677419354839,62
375,HOU,MIL,01/04/2013,L,0.25318766,W,29,0.8709677419354839,62
376,CHA,CLE,01/04/2013,L,0.25109178,L,29,0.8709677419354839,62
8345,DEN,OKC,03/24/2014,L,0.25486338,L,29,0.8709677419354839,62
2042,LAL,ORL,01/20/2012,L,0.25394732,L,29,0.8709677419354839,62
3787,ATL,CHA,02/06/2009,L,0.25111717,W,29,0.8709677419354839,62
3152,BKN,TOR,01/30/2015,L,0.2534805,L,29,0.8709677419354839,62
6209,CLE,SAS,03/04/2014,L,0.25471458,L,29,0.8709677419354839,62
9434,MIL,MEM,04/04/2009,L,0.25230622,L,29,0.8709677419354839,62
16192,ATL,MIL,12/26/2014,L,0.2540064,L,29,0.8709677419354839,62
13544,WAS,SAS,11/26/2012,L,0.25502402,L,29,0.8709677419354839,62
3145,SAC,CLE,01/30/2015,L,0.25136465,L,29,0.8709677419354839,62
3140,GSW,UTA,01/30/2015,L,0.25383383,L,29,0.8709677419354839,62
5822,UTA,LAC,03/01/2010,L,0.2525887,L,29,0.8709677419354839,62
15340,MIN,WAS,12/16/2014,L,0.252931,L,29,0.8709677419354839,62
6707,DAL,SAC,03/09/2012,L,0.25277603,L,29,0.8709677419354839,62
12098,PHX,GSW,11/09/2014,L,0.2545799,W,29,0.8709677419354839,62
8698,MEM,POR,03/28/2009,L,0.25445008,L,29,0.8709677419354839,62
5255,ATL,PHX,02/23/2011,L,0.2530676,L,29,0.8709677419354839,62
2269,TOR,LAC,01/22/2012,L,0.2541188,L,29,0.8709677419354839,62
380,CLE,BKN,01/04/2014,L,0.25068218,L,29,0.8709677419354839,62
15481,NOH,GSW,12/18/2012,L,0.25053346,L,29,0.8709677419354839,62
4398,SAC,CLE,02/11/2014,L,0.25042528,L,29,0.8709677419354839,62
5716,TOR,OKC,02/28/2010,L,0.255118,L,29,0.8709677419354839,62
11636,CHI,CLE,11/05/2008,L,0.25287986,L,29,0.8709677419354839,62
11955,TOR,GSW,11/08/2010,L,0.25394756,L,29,0.8709677419354839,62
14742,WAS,BOS,12/10/2009,L,0.25144374,L,29,0.8709677419354839,62
11436,DEN,ORL,11/02/2012,L,0.19310802,L,34,0.8775510204081632,49
7507,CLE,MIA,03/16/2015,L,0.19188005,L,34,0.8775510204081632,49
16369,PHX,IND,12/28/2012,L,0.19374254,L,34,0.8775510204081632,49
4220,WAS,ATL,02/10/2009,L,0.19233236,L,34,0.8775510204081632,49
6690,CLE,MIL,03/09/2011,L,0.19255224,L,34,0.8775510204081632,49
2389,WAS,UTA,01/23/2013,L,0.19203082,L,34,0.8775510204081632,49
7012,MEM,MIA,03/12/2011,L,0.19253364,L,34,0.8775510204081632,49
2146,CLE,ATL,01/21/2012,L,0.18946749,L,34,0.8775510204081632,49
8862,BKN,DEN,03/29/2013,L,0.19004464,L,34,0.8775510204081632,49
3570,LAC,ORL,02/04/2009,L,0.18989843,L,34,0.8775510204081632,49
7981,SAC,CHI,03/21/2011,L,0.1924038,L,34,0.8775510204081632,49
5795,CHA,DET,02/29/2012,L,0.19173649,L,34,0.8775510204081632,49
9985,MIN,DEN,04/09/2011,L,0.1935659,L,34,0.8775510204081632,49
3700,DET,IND,02/05/2010,L,0.19016302,L,34,0.8775510204081632,49
16550,CLE,MIA,12/30/2008,L,0.19008473,L,34,0.8775510204081632,49
11345,MIL,BOS,11/01/2013,L,0.19017294,W,34,0.8775510204081632,49
9574,TOR,NYK,04/05/2011,L,0.18976682,L,34,0.8775510204081632,49
12199,GSW,IND,11/11/2009,L,0.19266313,L,34,0.8775510204081632,49
12201,DAL,SAS,11/11/2009,L,0.19134015,L,34,0.8775510204081632,49
6733,CHA,WAS,03/09/2013,L,0.19369537,L,34,0.8775510204081632,49
16398,NYK,TOR,12/28/2013,L,0.19221798,L,34,0.8775510204081632,49
2074,TOR,CHA,01/20/2014,L,0.19184664,L,34,0.8775510204081632,49
136,NYK,TOR,01/02/2012,L,0.19400173,L,34,0.8775510204081632,49
957,MIA,LAC,01/10/2010,L,0.1934348,L,34,0.8775510204081632,49
6224,MIN,DEN,03/04/2015,L,0.1899879,L,34,0.8775510204081632,49
15049,LAL,OKC,12/13/2013,L,0.19176352,L,34,0.8775510204081632,49
12513,WAS,DAL,11/14/2012,L,0.19225323,L,34,0.8775510204081632,49
11231,SAC,MIA,10/31/2008,L,0.19041836,L,34,0.8775510204081632,49
16045,ORL,OKC,12/25/2011,L,0.1915766,L,34,0.8775510204081632,49
671,NJN,MIA,01/07/2012,L,0.19405451,L,34,0.8775510204081632,49
769,UTA,HOU,01/08/2011,L,0.1896252,W,34,0.8775510204081632,49
1417,GSW,CHA,01/14/2012,L,0.1896165,L,34,0.8775510204081632,49
15705,PHX,DEN,12/20/2013,L,0.19137505,W,34,0.8775510204081632,49
2087,MIA,BOS,01/21/2009,L,0.1910266,L,34,0.8775510204081632,49
15872,CHI,ATL,12/22/2012,L,0.18968087,L,34,0.8775510204081632,49
13446,WAS,ATL,11/25/2010,L,0.1893296,L,34,0.8775510204081632,49
15598,CHA,PHX,12/19/2012,L,0.19226247,L,34,0.8775510204081632,49
12618,BKN,POR,11/15/2014,L,0.19191217,L,34,0.8775510204081632,49
1984,CHI,CLE,01/19/2015,L,0.19344708,L,34,0.8775510204081632,49
3768,CLE,LAL,02/05/2014,L,0.18990535,L,34,0.8775510204081632,49
9074,IND,SAS,03/31/2012,L,0.19050142,L,34,0.8775510204081632,49
15265,PHI,BOS,12/15/2014,L,0.1918574,L,34,0.8775510204081632,49
13255,CHI,POR,11/23/2009,L,0.1922414,L,34,0.8775510204081632,49
3042,ORL,MIL,01/29/2015,L,0.19110155,L,34,0.8775510204081632,49
1811,MIN,PHI,01/18/2010,L,0.18950844,W,34,0.8775510204081632,49
16494,NOH,CHA,12/29/2012,L,0.19192249,W,34,0.8775510204081632,49
1806,SAC,CHA,01/18/2010,L,0.19407758,L,34,0.8775510204081632,49
2338,SAC,MIA,01/23/2010,L,0.19346055,L,34,0.8775510204081632,49
15875,IND,NOH,12/22/2012,L,0.18925059,W,34,0.8775510204081632,49
10674,SAC,OKC,04/15/2013,L,0.24336746,L,53,0.8793103448275862,58
9550,SAS,CLE,04/05/2009,L,0.24311274,L,53,0.8793103448275862,58
15444,PHI,BOS,12/18/2009,L,0.2453942,W,53,0.8793103448275862,58
15023,NJN,ATL,12/13/2009,L,0.24297726,L,53,0.8793103448275862,58
9674,TOR,CLE,04/06/2011,L,0.2448917,L,53,0.8793103448275862,58
6502,WAS,LAL,03/07/2012,L,0.24278599,W,53,0.8793103448275862,58
12090,SAC,OKC,11/09/2014,L,0.2432977,L,53,0.8793103448275862,58
15592,ATL,OKC,12/19/2012,L,0.24468851,L,53,0.8793103448275862,58
14607,PHX,LAC,12/08/2012,L,0.24176508,L,53,0.8793103448275862,58
5856,POR,MIA,03/01/2012,L,0.24469253,L,53,0.8793103448275862,58
1428,MIA,UTA,01/14/2013,L,0.24526453,L,53,0.8793103448275862,58
6510,HOU,TOR,03/07/2012,L,0.24448901,L,53,0.8793103448275862,58
15797,NYK,TOR,12/21/2014,L,0.2435404,L,53,0.8793103448275862,58
15752,NYK,CHI,12/21/2012,L,0.24186233,L,53,0.8793103448275862,58
8909,PHI,OKC,03/30/2010,L,0.24312416,L,53,0.8793103448275862,58
8595,HOU,LAL,03/27/2010,L,0.24283507,L,53,0.8793103448275862,58
9837,LAL,LAC,04/07/2015,L,0.2440632,L,53,0.8793103448275862,58
10170,CLE,BOS,04/10/2015,L,0.24555323,L,53,0.8793103448275862,58
14562,MIN,TOR,12/08/2009,L,0.24388036,L,53,0.8793103448275862,58
7238,CHA,HOU,03/14/2012,L,0.24251726,L,53,0.8793103448275862,58
14903,PHI,CLE,12/12/2008,L,0.24209261,L,53,0.8793103448275862,58
5542,CHA,LAC,02/26/2013,L,0.24224657,L,53,0.8793103448275862,58
10901,CLE,SAS,04/22/2012,L,0.24515149,L,53,0.8793103448275862,58
7925,NOP,GSW,03/20/2015,L,0.24290016,L,53,0.8793103448275862,58
5216,SAC,NOH,02/23/2009,L,0.2445451,L,53,0.8793103448275862,58
4493,CLE,DET,02/12/2014,L,0.24346676,W,53,0.8793103448275862,58
5336,HOU,ORL,02/24/2010,L,0.2450749,L,53,0.8793103448275862,58
357,HOU,LAC,01/04/2012,L,0.24471241,L,53,0.8793103448275862,58
10496,DET,TOR,04/13/2014,L,0.24448869,L,53,0.8793103448275862,58
15275,SAC,POR,12/16/2008,L,0.24405476,L,53,0.8793103448275862,58
922,ORL,LAL,01/09/2015,L,0.24449793,L,53,0.8793103448275862,58
8727,CHI,PHI,03/28/2011,L,0.2417796,L,53,0.8793103448275862,58
3567,MIA,DET,02/03/2015,L,0.24161595,L,53,0.8793103448275862,58
5433,DET,PHI,02/25/2011,L,0.2426211,L,53,0.8793103448275862,58
8591,NOH,POR,03/27/2010,L,0.24328965,L,53,0.8793103448275862,58
2295,SAC,HOU,01/22/2014,L,0.24464363,L,53,0.8793103448275862,58
7317,SAC,WAS,03/15/2009,L,0.24115747,L,53,0.8793103448275862,58
10966,MIA,BOS,10/26/2010,L,0.24528244,L,53,0.8793103448275862,58
2629,MIN,ATL,01/25/2015,L,0.24216709,L,53,0.8793103448275862,58
14884,CHI,NYK,12/11/2013,L,0.24138159,L,53,0.8793103448275862,58
13147,ORL,CHA,11/21/2014,L,0.24221656,W,53,0.8793103448275862,58
10078,NJN,DET,04/10/2009,L,0.24225989,L,53,0.8793103448275862,58
13655,ATL,HOU,11/27/2013,L,0.24409121,L,53,0.8793103448275862,58
6449,IND,LAC,03/07/2009,L,0.24505931,W,53,0.8793103448275862,58
14408,PHX,LAL,12/06/2009,L,0.2414166,L,53,0.8793103448275862,58
3736,MEM,BOS,02/05/2012,L,0.24205679,L,53,0.8793103448275862,58
5922,LAC,SAS,03/02/2009,L,0.24473247,L,53,0.8793103448275862,58
14082,ORL,WAS,12/02/2013,L,0.24200183,L,53,0.8793103448275862,58
6605,CHA,OKC,03/08/2013,L,0.24383736,L,53,0.8793103448275862,58
16631,CLE,ATL,12/30/2014,L,0.24466008,L,53,0.8793103448275862,58
10415,ORL,MIL,04/13/2009,L,0.24270219,L,53,0.8793103448275862,58
14327,GSW,OKC,12/05/2010,L,0.24484476,L,53,0.8793103448275862,58
3142,DAL,MIA,01/30/2015,L,0.2437737,W,53,0.8793103448275862,58
16073,NYK,WAS,12/25/2014,L,0.24408251,L,53,0.8793103448275862,58
4444,CHI,NOH,02/12/2011,L,0.24504241,W,53,0.8793103448275862,58
11904,NYK,BKN,11/07/2014,L,0.242403,L,53,0.8793103448275862,58
9407,DET,BOS,04/03/2013,L,0.24350384,L,53,0.8793103448275862,58
15440,SAS,ORL,12/18/2008,L,0.24338046,L,53,0.8793103448275862,58
6770,NYK,MIL,03/10/2009,L,0.17468348,W,9,0.8833333333333333,60
8411,IND,SAC,03/25/2011,L,0.17640182,L,9,0.8833333333333333,60
1730,MIL,DEN,01/17/2012,L,0.17626265,L,9,0.8833333333333333,60
15953,PHX,LAC,12/23/2012,L,0.17914408,L,9,0.8833333333333333,60
15214,MIL,SAS,12/15/2010,L,0.17879358,L,9,0.8833333333333333,60
4364,CHA,LAC,02/11/2012,L,0.17563134,L,9,0.8833333333333333,60
3321,LAC,TOR,02/01/2013,L,0.17554554,L,9,0.8833333333333333,60
14544,DEN,ATL,12/07/2014,L,0.17545044,L,9,0.8833333333333333,60
11034,PHI,ORL,10/28/2009,L,0.17755687,L,9,0.8833333333333333,60
9780,NYK,IND,04/07/2010,L,0.17500377,L,9,0.8833333333333333,60
15662,DEN,MEM,12/20/2009,L,0.17782262,L,9,0.8833333333333333,60
16372,PHI,GSW,12/28/2012,L,0.17847699,L,9,0.8833333333333333,60
15310,WAS,NJN,12/16/2010,L,0.17416722,L,9,0.8833333333333333,60
12331,NOP,LAL,11/12/2013,L,0.17920479,L,9,0.8833333333333333,60
15702,CHA,DET,12/20/2013,L,0.17442873,W,9,0.8833333333333333,60
7758,GSW,SAS,03/19/2010,L,0.17598584,L,9,0.8833333333333333,60
739,NYK,WAS,01/07/2015,L,0.17895702,L,9,0.8833333333333333,60
14191,ORL,LAC,12/03/2014,L,0.17473155,L,9,0.8833333333333333,60
4895,DAL,OKC,02/19/2015,L,0.17515853,L,9,0.8833333333333333,60
6291,CLE,UTA,03/05/2012,L,0.17640102,L,9,0.8833333333333333,60
7511,POR,WAS,03/16/2015,L,0.17527214,L,9,0.8833333333333333,60
12239,ORL,BKN,11/11/2012,L,0.17806932,L,9,0.8833333333333333,60
11533,UTA,SAS,11/03/2012,L,0.17498067,L,9,0.8833333333333333,60
16667,WAS,IND,12/31/2010,L,0.17907307,L,9,0.8833333333333333,60
14386,GSW,SAS,12/06/2008,L,0.17679489,L,9,0.8833333333333333,60
15067,IND,POR,12/13/2014,L,0.17889622,L,9,0.8833333333333333,60
13130,CHI,POR,11/21/2014,L,0.17909396,L,9,0.8833333333333333,60
11242,SAC,SAS,10/31/2009,L,0.1750645,L,9,0.8833333333333333,60
12043,UTA,MIA,11/09/2010,L,0.17680809,W,9,0.8833333333333333,60
11140,CHI,BOS,10/30/2009,L,0.1756523,L,9,0.8833333333333333,60
3050,CHA,DEN,01/30/2009,L,0.17559683,L,9,0.8833333333333333,60
9414,DEN,SAS,04/03/2015,L,0.17721844,L,9,0.8833333333333333,60
9554,MIN,DEN,04/05/2009,L,0.1762619,L,9,0.8833333333333333,60
4357,PHX,UTA,02/11/2011,L,0.1775428,W,9,0.8833333333333333,60
16499,BOS,GSW,12/29/2012,L,0.17484927,L,9,0.8833333333333333,60
6310,DAL,DEN,03/05/2014,L,0.17660403,L,9,0.8833333333333333,60
6373,MEM,DAL,03/06/2011,L,0.17787641,W,9,0.8833333333333333,60
14380,DEN,WAS,12/05/2014,L,0.17448565,L,9,0.8833333333333333,60
1111,POR,GSW,01/11/2013,L,0.17421547,L,9,0.8833333333333333,60
13457,DET,NYK,11/25/2012,L,0.17557842,L,9,0.8833333333333333,60
14449,CLE,ATL,12/06/2013,L,0.17537874,L,9,0.8833333333333333,60
5068,DEN,CHI,02/21/2014,L,0.17817548,L,9,0.8833333333333333,60
2470,CHA,NYK,01/24/2014,L,0.17888379,L,9,0.8833333333333333,60
14207,DEN,SAS,12/04/2008,L,0.17854595,L,9,0.8833333333333333,60
1773,PHI,DET,01/17/2015,L,0.17744586,L,9,0.8833333333333333,60
10462,MIN,HOU,04/13/2011,L,0.17648587,L,9,0.8833333333333333,60
10647,CHA,ORL,04/15/2009,L,0.17470282,L,9,0.8833333333333333,60
7789,ORL,IND,03/19/2013,L,0.17512977,L,9,0.8833333333333333,60
14237,CLE,MIN,12/04/2010,L,0.17631254,L,9,0.8833333333333333,60
12004,DET,BOS,11/09/2008,L,0.17687026,L,9,0.8833333333333333,60
7378,IND,DET,03/15/2014,L,0.17713109,W,9,0.8833333333333333,60
1458,MIA,GSW,01/14/2015,L,0.17758423,L,9,0.8833333333333333,60
11992,IND,WAS,11/08/2014,L,0.1752106,L,9,0.8833333333333333,60
3607,SAC,SAS,02/04/2011,L,0.17670223,L,9,0.8833333333333333,60
14093,OKC,NOP,12/02/2014,L,0.17596185,L,9,0.8833333333333333,60
4744,DAL,PHI,02/17/2012,L,0.17525229,W,9,0.8833333333333333,60
12457,OKC,NYK,11/14/2008,L,0.17709312,L,9,0.8833333333333333,60
318,ATL,MIA,01/04/2010,L,0.1783404,L,9,0.8833333333333333,60
16616,LAC,PHX,12/30/2013,L,0.1791623,L,9,0.8833333333333333,60
16049,BKN,BOS,12/25/2012,L,0.17438442,L,9,0.8833333333333333,60
14551,ORL,LAC,12/08/2008,L,0.26698774,W,48,0.8860759493670886,79
3033,WAS,LAC,01/29/2014,L,0.26688594,L,48,0.8860759493670886,79
7708,ORL,GSW,03/18/2014,L,0.26474428,L,48,0.8860759493670886,79
3899,MIL,HOU,02/06/2015,L,0.26451525,L,48,0.8860759493670886,79
6030,DET,NYK,03/03/2010,L,0.26702952,L,48,0.8860759493670886,79
2655,GSW,SAC,01/26/2010,L,0.2649466,L,48,0.8860759493670886,79
10668,ATL,TOR,04/15/2012,L,0.26804864,L,48,0.8860759493670886,79
15122,CLE,MIL,12/14/2012,L,0.2686032,L,48,0.8860759493670886,79
4823,NJN,TOR,02/19/2010,L,0.26755518,L,48,0.8860759493670886,79
